(10, 11) (12, 13) (15, 16) (11, 13)
(10, 11) (24, 26) (38, 32) (33, 15)
(10, 11) (24, 26) (38, 32) (34, 11)
(10, 11) (24, 26) (38, 32) (33, 12)
(10, 11) (24, 26) (38, 32) (35, 3)
(10, 11) (24, 26) (38, 32) (33, 3)
(10, 11) (24, 26) (38, 32) (30, 7)
(10, 11) (24, 26) (38, 32) (29, 2)
(10, 11) (24, 26) (38, 32) (27, 3)
(10, 11) (24, 26) (38, 32) (27, 2)
(10, 11) (24, 26) (38, 32) (25, 6)
(10, 11) (24, 26) (38, 32) (25, 6)
(10, 11) (24, 26) (38, 32) (23, 12)
(10, 11) (24, 26) (38, 32) (24, 20)
(10, 11) (24, 26) (38, 32) (21, 10)
(10, 11) (24, 26) (38, 32) (19, 4)
(10, 11) (24, 26) (38, 32) (24, 22)
(10, 11) (24, 26) (38, 32) (13, 7)
(10, 11) (24, 26) (38, 32) (19, 16)
(10, 11) (24, 26) (38, 32) (15, 12)
(10, 11) (24, 26) (38, 32) (8, 3)
(10, 11) (24, 26) (38, 32) (5, 0)
(10, 11) (24, 26) (38, 32) (4, 2)
(10, 11) (24, 26) (38, 32) (10, 9)
(10, 11) (24, 26) (44, 33) (34, 11)
(10, 11) (24, 26) (44, 33) (33, 12)
(10, 11) (24, 26) (44, 33) (35, 3)
(10, 11) (24, 26) (44, 33) (33, 3)
(10, 11) (24, 26) (44, 33) (30, 7)
(10, 11) (24, 26) (44, 33) (29, 2)
(10, 11) (24, 26) (44, 33) (27, 3)
(10, 11) (24, 26) (44, 33) (27, 2)
(10, 11) (24, 26) (44, 33) (25, 6)
(10, 11) (24, 26) (44, 33) (25, 6)
(10, 11) (24, 26) (44, 33) (23, 12)
(10, 11) (24, 26) (44, 33) (24, 20)
(10, 11) (24, 26) (44, 33) (21, 10)
(10, 11) (24, 26) (44, 33) (19, 4)
(10, 11) (24, 26) (44, 33) (24, 22)
(10, 11) (24, 26) (44, 33) (13, 7)
(10, 11) (24, 26) (44, 33) (19, 16)
(10, 11) (24, 26) (44, 33) (15, 12)
(10, 11) (24, 26) (44, 33) (8, 3)
(10, 11) (24, 26) (44, 33) (5, 0)
(10, 11) (24, 26) (44, 33) (4, 2)
(10, 11) (24, 26) (44, 33) (10, 9)
(10, 11) (24, 26) (45, 33) (33, 12)
(10, 11) (24, 26) (45, 33) (35, 3)
(10, 11) (24, 26) (45, 33) (33, 3)
(10, 11) (24, 26) (45, 33) (30, 7)
(10, 11) (24, 26) (45, 33) (29, 2)
(10, 11) (24, 26) (45, 33) (27, 3)
(10, 11) (24, 26) (45, 33) (27, 2)
(10, 11) (24, 26) (45, 33) (25, 6)
(10, 11) (24, 26) (45, 33) (25, 6)
(10, 11) (24, 26) (45, 33) (23, 12)
(10, 11) (24, 26) (45, 33) (24, 20)
(10, 11) (24, 26) (45, 33) (21, 10)
(10, 11) (24, 26) (45, 33) (19, 4)
(10, 11) (24, 26) (45, 33) (24, 22)
(10, 11) (24, 26) (45, 33) (13, 7)
(10, 11) (24, 26) (45, 33) (19, 16)
(10, 11) (24, 26) (45, 33) (15, 12)
(10, 11) (24, 26) (45, 33) (8, 3)
(10, 11) (24, 26) (45, 33) (5, 0)
(10, 11) (24, 26) (45, 33) (4, 2)
(10, 11) (24, 26) (45, 33) (10, 9)
(10, 11) (24, 26) (38, 29) (35, 3)
(10, 11) (24, 26) (38, 29) (33, 3)
(10, 11) (24, 26) (38, 29) (30, 7)
(10, 11) (24, 26) (38, 29) (29, 2)
(10, 11) (24, 26) (38, 29) (27, 3)
(10, 11) (24, 26) (38, 29) (27, 2)
(10, 11) (24, 26) (38, 29) (25, 6)
(10, 11) (24, 26) (38, 29) (25, 6)
(10, 11) (24, 26) (38, 29) (23, 12)
(10, 11) (24, 26) (38, 29) (24, 20)
(10, 11) (24, 26) (38, 29) (21, 10)
(10, 11) (24, 26) (38, 29) (19, 4)
(10, 11) (24, 26) (38, 29) (24, 22)
(10, 11) (24, 26) (38, 29) (13, 7)
(10, 11) (24, 26) (38, 29) (19, 16)
(10, 11) (24, 26) (38, 29) (15, 12)
(10, 11) (24, 26) (38, 29) (8, 3)
(10, 11) (24, 26) (38, 29) (5, 0)
(10, 11) (24, 26) (38, 29) (4, 2)
(10, 11) (24, 26) (38, 29) (10, 9)
(10, 11) (24, 26) (37, 28) (33, 3)
(10, 11) (24, 26) (37, 28) (30, 7)
(10, 11) (24, 26) (37, 28) (29, 2)
(10, 11) (24, 26) (37, 28) (27, 3)
(10, 11) (24, 26) (37, 28) (27, 2)
(10, 11) (24, 26) (37, 28) (25, 6)
(10, 11) (24, 26) (37, 28) (25, 6)
(10, 11) (24, 26) (37, 28) (23, 12)
(10, 11) (24, 26) (37, 28) (24, 20)
(10, 11) (24, 26) (37, 28) (21, 10)
(10, 11) (24, 26) (37, 28) (19, 4)
(10, 11) (24, 26) (37, 28) (24, 22)
(10, 11) (24, 26) (37, 28) (13, 7)
(10, 11) (24, 26) (37, 28) (19, 16)
(10, 11) (24, 26) (37, 28) (15, 12)
(10, 11) (24, 26) (37, 28) (8, 3)
(10, 11) (24, 26) (37, 28) (5, 0)
(10, 11) (24, 26) (37, 28) (4, 2)
(10, 11) (24, 26) (37, 28) (10, 9)
(10, 11) (24, 26) (50, 29) (30, 7)
(10, 11) (24, 26) (50, 29) (29, 2)
(10, 11) (24, 26) (50, 29) (27, 3)
(10, 11) (24, 26) (50, 29) (27, 2)
(10, 11) (24, 26) (50, 29) (25, 6)
(10, 11) (24, 26) (50, 29) (25, 6)
(10, 11) (24, 26) (50, 29) (23, 12)
(10, 11) (24, 26) (50, 29) (24, 20)
(10, 11) (24, 26) (50, 29) (21, 10)
(10, 11) (24, 26) (50, 29) (19, 4)
(10, 11) (24, 26) (50, 29) (24, 22)
(10, 11) (24, 26) (50, 29) (13, 7)
(10, 11) (24, 26) (50, 29) (19, 16)
(10, 11) (24, 26) (50, 29) (15, 12)
(10, 11) (24, 26) (50, 29) (8, 3)
(10, 11) (24, 26) (50, 29) (5, 0)
(10, 11) (24, 26) (50, 29) (4, 2)
(10, 11) (24, 26) (50, 29) (10, 9)
(10, 11) (24, 26) (34, 26) (29, 2)
(10, 11) (24, 26) (34, 26) (27, 3)
(10, 11) (24, 26) (34, 26) (27, 2)
(10, 11) (24, 26) (34, 26) (25, 6)
(10, 11) (24, 26) (34, 26) (25, 6)
(10, 11) (24, 26) (34, 26) (23, 12)
(10, 11) (24, 26) (34, 26) (24, 20)
(10, 11) (24, 26) (34, 26) (21, 10)
(10, 11) (24, 26) (34, 26) (19, 4)
(10, 11) (24, 26) (34, 26) (24, 22)
(10, 11) (24, 26) (34, 26) (13, 7)
(10, 11) (24, 26) (34, 26) (19, 16)
(10, 11) (24, 26) (34, 26) (15, 12)
(10, 11) (24, 26) (34, 26) (8, 3)
(10, 11) (24, 26) (34, 26) (5, 0)
(10, 11) (24, 26) (34, 26) (4, 2)
(10, 11) (24, 26) (34, 26) (10, 9)
(10, 11) (24, 26) (34, 25) (27, 3)
(10, 11) (24, 26) (34, 25) (27, 2)
(10, 11) (24, 26) (34, 25) (25, 6)
(10, 11) (24, 26) (34, 25) (25, 6)
(10, 11) (24, 26) (34, 25) (23, 12)
(10, 11) (24, 26) (34, 25) (24, 20)
(10, 11) (24, 26) (34, 25) (21, 10)
(10, 11) (24, 26) (34, 25) (19, 4)
(10, 11) (24, 26) (34, 25) (24, 22)
(10, 11) (24, 26) (34, 25) (13, 7)
(10, 11) (24, 26) (34, 25) (19, 16)
(10, 11) (24, 26) (34, 25) (15, 12)
(10, 11) (24, 26) (34, 25) (8, 3)
(10, 11) (24, 26) (34, 25) (5, 0)
(10, 11) (24, 26) (34, 25) (4, 2)
(10, 11) (24, 26) (34, 25) (10, 9)
(10, 11) (24, 26) (35, 25) (27, 2)
(10, 11) (24, 26) (35, 25) (25, 6)
(10, 11) (24, 26) (35, 25) (25, 6)
(10, 11) (24, 26) (35, 25) (23, 12)
(10, 11) (24, 26) (35, 25) (24, 20)
(10, 11) (24, 26) (35, 25) (21, 10)
(10, 11) (24, 26) (35, 25) (19, 4)
(10, 11) (24, 26) (35, 25) (24, 22)
(10, 11) (24, 26) (35, 25) (13, 7)
(10, 11) (24, 26) (35, 25) (19, 16)
(10, 11) (24, 26) (35, 25) (15, 12)
(10, 11) (24, 26) (35, 25) (8, 3)
(10, 11) (24, 26) (35, 25) (5, 0)
(10, 11) (24, 26) (35, 25) (4, 2)
(10, 11) (24, 26) (35, 25) (10, 9)
(10, 11) (24, 26) (48, 22) (25, 6)
(10, 11) (24, 26) (48, 22) (25, 6)
(10, 11) (24, 26) (48, 22) (23, 12)
(10, 11) (24, 26) (48, 22) (24, 20)
(10, 11) (24, 26) (48, 22) (21, 10)
(10, 11) (24, 26) (48, 22) (19, 4)
(10, 11) (24, 26) (48, 22) (24, 22)
(10, 11) (24, 26) (48, 22) (13, 7)
(10, 11) (24, 26) (48, 22) (19, 16)
(10, 11) (24, 26) (48, 22) (15, 12)
(10, 11) (24, 26) (48, 22) (8, 3)
(10, 11) (24, 26) (48, 22) (5, 0)
(10, 11) (24, 26) (48, 22) (4, 2)
(10, 11) (24, 26) (48, 22) (10, 9)
(10, 11) (24, 26) (31, 24) (25, 6)
(10, 11) (24, 26) (31, 24) (23, 12)
(10, 11) (24, 26) (31, 24) (24, 20)
(10, 11) (24, 26) (31, 24) (21, 10)
(10, 11) (24, 26) (31, 24) (19, 4)
(10, 11) (24, 26) (31, 24) (24, 22)
(10, 11) (24, 26) (31, 24) (13, 7)
(10, 11) (24, 26) (31, 24) (19, 16)
(10, 11) (24, 26) (31, 24) (15, 12)
(10, 11) (24, 26) (31, 24) (8, 3)
(10, 11) (24, 26) (31, 24) (5, 0)
(10, 11) (24, 26) (31, 24) (4, 2)
(10, 11) (24, 26) (31, 24) (10, 9)
(10, 11) (24, 26) (44, 20) (23, 12)
(10, 11) (24, 26) (44, 20) (24, 20)
(10, 11) (24, 26) (44, 20) (21, 10)
(10, 11) (24, 26) (44, 20) (19, 4)
(10, 11) (24, 26) (44, 20) (24, 22)
(10, 11) (24, 26) (44, 20) (13, 7)
(10, 11) (24, 26) (44, 20) (19, 16)
(10, 11) (24, 26) (44, 20) (15, 12)
(10, 11) (24, 26) (44, 20) (8, 3)
(10, 11) (24, 26) (44, 20) (5, 0)
(10, 11) (24, 26) (44, 20) (4, 2)
(10, 11) (24, 26) (44, 20) (10, 9)
(10, 11) (24, 26) (42, 20) (24, 20)
(10, 11) (24, 26) (42, 20) (21, 10)
(10, 11) (24, 26) (42, 20) (19, 4)
(10, 11) (24, 26) (42, 20) (24, 22)
(10, 11) (24, 26) (42, 20) (13, 7)
(10, 11) (24, 26) (42, 20) (19, 16)
(10, 11) (24, 26) (42, 20) (15, 12)
(10, 11) (24, 26) (42, 20) (8, 3)
(10, 11) (24, 26) (42, 20) (5, 0)
(10, 11) (24, 26) (42, 20) (4, 2)
(10, 11) (24, 26) (42, 20) (10, 9)
(10, 11) (24, 26) (36, 19) (21, 10)
(10, 11) (24, 26) (36, 19) (19, 4)
(10, 11) (24, 26) (36, 19) (24, 22)
(10, 11) (24, 26) (36, 19) (13, 7)
(10, 11) (24, 26) (36, 19) (19, 16)
(10, 11) (24, 26) (36, 19) (15, 12)
(10, 11) (24, 26) (36, 19) (8, 3)
(10, 11) (24, 26) (36, 19) (5, 0)
(10, 11) (24, 26) (36, 19) (4, 2)
(10, 11) (24, 26) (36, 19) (10, 9)
(10, 11) (24, 26) (45, 13) (19, 4)
(10, 11) (24, 26) (45, 13) (24, 22)
(10, 11) (24, 26) (45, 13) (13, 7)
(10, 11) (24, 26) (45, 13) (19, 16)
(10, 11) (24, 26) (45, 13) (15, 12)
(10, 11) (24, 26) (45, 13) (8, 3)
(10, 11) (24, 26) (45, 13) (5, 0)
(10, 11) (24, 26) (45, 13) (4, 2)
(10, 11) (24, 26) (45, 13) (10, 9)
(10, 11) (24, 26) (34, 19) (24, 22)
(10, 11) (24, 26) (34, 19) (13, 7)
(10, 11) (24, 26) (34, 19) (19, 16)
(10, 11) (24, 26) (34, 19) (15, 12)
(10, 11) (24, 26) (34, 19) (8, 3)
(10, 11) (24, 26) (34, 19) (5, 0)
(10, 11) (24, 26) (34, 19) (4, 2)
(10, 11) (24, 26) (34, 19) (10, 9)
(10, 11) (24, 26) (50, 8) (13, 7)
(10, 11) (24, 26) (50, 8) (19, 16)
(10, 11) (24, 26) (50, 8) (15, 12)
(10, 11) (24, 26) (50, 8) (8, 3)
(10, 11) (24, 26) (50, 8) (5, 0)
(10, 11) (24, 26) (50, 8) (4, 2)
(10, 11) (24, 26) (50, 8) (10, 9)
(10, 11) (24, 26) (47, 6) (19, 16)
(10, 11) (24, 26) (47, 6) (15, 12)
(10, 11) (24, 26) (47, 6) (8, 3)
(10, 11) (24, 26) (47, 6) (5, 0)
(10, 11) (24, 26) (47, 6) (4, 2)
(10, 11) (24, 26) (47, 6) (10, 9)
(10, 11) (24, 26) (33, 18) (15, 12)
(10, 11) (24, 26) (33, 18) (8, 3)
(10, 11) (24, 26) (33, 18) (5, 0)
(10, 11) (24, 26) (33, 18) (4, 2)
(10, 11) (24, 26) (33, 18) (10, 9)
(10, 11) (24, 26) (43, 6) (8, 3)
(10, 11) (24, 26) (43, 6) (5, 0)
(10, 11) (24, 26) (43, 6) (4, 2)
(10, 11) (24, 26) (43, 6) (10, 9)
(10, 11) (24, 26) (37, 12) (5, 0)
(10, 11) (24, 26) (37, 12) (4, 2)
(10, 11) (24, 26) (37, 12) (10, 9)
(10, 11) (24, 26) (38, 9) (4, 2)
(10, 11) (24, 26) (38, 9) (10, 9)
(10, 11) (24, 26) (42, 4) (10, 9)
(10, 11) (20, 30) (5, 48) (47, 41)
(10, 11) (20, 30) (5, 48) (37, 33)
(10, 11) (20, 30) (5, 48) (42, 36)
(10, 11) (20, 30) (5, 48) (38, 32)
(10, 11) (20, 30) (5, 48) (44, 33)
(10, 11) (20, 30) (5, 48) (45, 33)
(10, 11) (20, 30) (5, 48) (38, 29)
(10, 11) (20, 30) (5, 48) (37, 28)
(10, 11) (20, 30) (5, 48) (50, 29)
(10, 11) (20, 30) (5, 48) (34, 26)
(10, 11) (20, 30) (5, 48) (34, 25)
(10, 11) (20, 30) (5, 48) (35, 25)
(10, 11) (20, 30) (5, 48) (48, 22)
(10, 11) (20, 30) (5, 48) (31, 24)
(10, 11) (20, 30) (5, 48) (44, 20)
(10, 11) (20, 30) (5, 48) (42, 20)
(10, 11) (20, 30) (5, 48) (36, 19)
(10, 11) (20, 30) (5, 48) (45, 13)
(10, 11) (20, 30) (5, 48) (34, 19)
(10, 11) (20, 30) (5, 48) (50, 8)
(10, 11) (20, 30) (5, 48) (47, 6)
(10, 11) (20, 30) (5, 48) (33, 18)
(10, 11) (20, 30) (5, 48) (43, 6)
(10, 11) (20, 30) (5, 48) (37, 12)
(10, 11) (20, 30) (5, 48) (38, 9)
(10, 11) (20, 30) (5, 48) (42, 4)
(10, 11) (20, 30) (5, 48) (33, 15)
(10, 11) (20, 30) (5, 48) (34, 11)
(10, 11) (20, 30) (5, 48) (33, 12)
(10, 11) (20, 30) (5, 48) (35, 3)
(10, 11) (20, 30) (5, 48) (33, 3)
(10, 11) (20, 30) (5, 48) (30, 7)
(10, 11) (20, 30) (5, 48) (29, 2)
(10, 11) (20, 30) (5, 48) (27, 3)
(10, 11) (20, 30) (5, 48) (27, 2)
(10, 11) (20, 30) (5, 48) (25, 6)
(10, 11) (20, 30) (5, 48) (25, 6)
(10, 11) (20, 30) (5, 48) (23, 12)
(10, 11) (20, 30) (5, 48) (24, 20)
(10, 11) (20, 30) (5, 48) (21, 10)
(10, 11) (20, 30) (5, 48) (19, 4)
(10, 11) (20, 30) (5, 48) (24, 22)
(10, 11) (20, 30) (5, 48) (13, 7)
(10, 11) (20, 30) (5, 48) (19, 16)
(10, 11) (20, 30) (5, 48) (15, 12)
(10, 11) (20, 30) (5, 48) (8, 3)
(10, 11) (20, 30) (5, 48) (5, 0)
(10, 11) (20, 30) (5, 48) (4, 2)
(10, 11) (20, 30) (5, 48) (10, 9)
(10, 11) (20, 30) (16, 37) (37, 33)
(10, 11) (20, 30) (16, 37) (42, 36)
(10, 11) (20, 30) (16, 37) (38, 32)
(10, 11) (20, 30) (16, 37) (44, 33)
(10, 11) (20, 30) (16, 37) (45, 33)
(10, 11) (20, 30) (16, 37) (38, 29)
(10, 11) (20, 30) (16, 37) (37, 28)
(10, 11) (20, 30) (16, 37) (50, 29)
(10, 11) (20, 30) (16, 37) (34, 26)
(10, 11) (20, 30) (16, 37) (34, 25)
(10, 11) (20, 30) (16, 37) (35, 25)
(10, 11) (20, 30) (16, 37) (48, 22)
(10, 11) (20, 30) (16, 37) (31, 24)
(10, 11) (20, 30) (16, 37) (44, 20)
(10, 11) (20, 30) (16, 37) (42, 20)
(10, 11) (20, 30) (16, 37) (36, 19)
(10, 11) (20, 30) (16, 37) (45, 13)
(10, 11) (20, 30) (16, 37) (34, 19)
(10, 11) (20, 30) (16, 37) (50, 8)
(10, 11) (20, 30) (16, 37) (47, 6)
(10, 11) (20, 30) (16, 37) (33, 18)
(10, 11) (20, 30) (16, 37) (43, 6)
(10, 11) (20, 30) (16, 37) (37, 12)
(10, 11) (20, 30) (16, 37) (38, 9)
(10, 11) (20, 30) (16, 37) (42, 4)
(10, 11) (20, 30) (16, 37) (33, 15)
(10, 11) (20, 30) (16, 37) (34, 11)
(10, 11) (20, 30) (16, 37) (33, 12)
(10, 11) (20, 30) (16, 37) (35, 3)
(10, 11) (20, 30) (16, 37) (33, 3)
(10, 11) (20, 30) (16, 37) (30, 7)
(10, 11) (20, 30) (16, 37) (29, 2)
(10, 11) (20, 30) (16, 37) (27, 3)
(10, 11) (20, 30) (16, 37) (27, 2)
(10, 11) (20, 30) (16, 37) (25, 6)
(10, 11) (20, 30) (16, 37) (25, 6)
(10, 11) (20, 30) (16, 37) (23, 12)
(10, 11) (20, 30) (16, 37) (24, 20)
(10, 11) (20, 30) (16, 37) (21, 10)
(10, 11) (20, 30) (16, 37) (19, 4)
(10, 11) (20, 30) (16, 37) (24, 22)
(10, 11) (20, 30) (16, 37) (13, 7)
(10, 11) (20, 30) (16, 37) (19, 16)
(10, 11) (20, 30) (16, 37) (15, 12)
(10, 11) (20, 30) (16, 37) (8, 3)
(10, 11) (20, 30) (16, 37) (5, 0)
(10, 11) (20, 30) (16, 37) (4, 2)
(10, 11) (20, 30) (16, 37) (10, 9)
(10, 11) (20, 30) (12, 43) (42, 36)
(10, 11) (20, 30) (12, 43) (38, 32)
(10, 11) (20, 30) (12, 43) (44, 33)
(10, 11) (20, 30) (12, 43) (45, 33)
(10, 11) (20, 30) (12, 43) (38, 29)
(10, 11) (20, 30) (12, 43) (37, 28)
(10, 11) (20, 30) (12, 43) (50, 29)
(10, 11) (20, 30) (12, 43) (34, 26)
(10, 11) (20, 30) (12, 43) (34, 25)
(10, 11) (20, 30) (12, 43) (35, 25)
(10, 11) (20, 30) (12, 43) (48, 22)
(10, 11) (20, 30) (12, 43) (31, 24)
(10, 11) (20, 30) (12, 43) (44, 20)
(10, 11) (20, 30) (12, 43) (42, 20)
(10, 11) (20, 30) (12, 43) (36, 19)
(10, 11) (20, 30) (12, 43) (45, 13)
(10, 11) (20, 30) (12, 43) (34, 19)
(10, 11) (20, 30) (12, 43) (50, 8)
(10, 11) (20, 30) (12, 43) (47, 6)
(10, 11) (20, 30) (12, 43) (33, 18)
(10, 11) (20, 30) (12, 43) (43, 6)
(10, 11) (20, 30) (12, 43) (37, 12)
(10, 11) (20, 30) (12, 43) (38, 9)
(10, 11) (20, 30) (12, 43) (42, 4)
(10, 11) (20, 30) (12, 43) (33, 15)
(10, 11) (20, 30) (12, 43) (34, 11)
(10, 11) (20, 30) (12, 43) (33, 12)
(10, 11) (20, 30) (12, 43) (35, 3)
(10, 11) (20, 30) (12, 43) (33, 3)
(10, 11) (20, 30) (12, 43) (30, 7)
(10, 11) (20, 30) (12, 43) (29, 2)
(10, 11) (20, 30) (12, 43) (27, 3)
(10, 11) (20, 30) (12, 43) (27, 2)
(10, 11) (20, 30) (12, 43) (25, 6)
(10, 11) (20, 30) (12, 43) (25, 6)
(10, 11) (20, 30) (12, 43) (23, 12)
(10, 11) (20, 30) (12, 43) (24, 20)
(10, 11) (20, 30) (12, 43) (21, 10)
(10, 11) (20, 30) (12, 43) (19, 4)
(10, 11) (20, 30) (12, 43) (24, 22)
(10, 11) (20, 30) (12, 43) (13, 7)
(10, 11) (20, 30) (12, 43) (19, 16)
(10, 11) (20, 30) (12, 43) (15, 12)
(10, 11) (20, 30) (12, 43) (8, 3)
(10, 11) (20, 30) (12, 43) (5, 0)
(10, 11) (20, 30) (12, 43) (4, 2)
(10, 11) (20, 30) (12, 43) (10, 9)
(10, 11) (20, 30) (16, 41) (38, 32)
(10, 11) (20, 30) (16, 41) (44, 33)
(10, 11) (20, 30) (16, 41) (45, 33)
(10, 11) (20, 30) (16, 41) (38, 29)
(10, 11) (20, 30) (16, 41) (37, 28)
(10, 11) (20, 30) (16, 41) (50, 29)
(10, 11) (20, 30) (16, 41) (34, 26)
(10, 11) (20, 30) (16, 41) (34, 25)
(10, 11) (20, 30) (16, 41) (35, 25)
(10, 11) (20, 30) (16, 41) (48, 22)
(10, 11) (20, 30) (16, 41) (31, 24)
(10, 11) (20, 30) (16, 41) (44, 20)
(10, 11) (20, 30) (16, 41) (42, 20)
(10, 11) (20, 30) (16, 41) (36, 19)
(10, 11) (20, 30) (16, 41) (45, 13)
(10, 11) (20, 30) (16, 41) (34, 19)
(10, 11) (20, 30) (16, 41) (50, 8)
(10, 11) (20, 30) (16, 41) (47, 6)
(10, 11) (20, 30) (16, 41) (33, 18)
(10, 11) (20, 30) (16, 41) (43, 6)
(10, 11) (20, 30) (16, 41) (37, 12)
(10, 11) (20, 30) (16, 41) (38, 9)
(10, 11) (20, 30) (16, 41) (42, 4)
(10, 11) (20, 30) (16, 41) (33, 15)
(10, 11) (20, 30) (16, 41) (34, 11)
(10, 11) (20, 30) (16, 41) (33, 12)
(10, 11) (20, 30) (16, 41) (35, 3)
(10, 11) (20, 30) (16, 41) (33, 3)
(10, 11) (20, 30) (16, 41) (30, 7)
(10, 11) (20, 30) (16, 41) (29, 2)
(10, 11) (20, 30) (16, 41) (27, 3)
(10, 11) (20, 30) (16, 41) (27, 2)
(10, 11) (20, 30) (16, 41) (25, 6)
(10, 11) (20, 30) (16, 41) (25, 6)
(10, 11) (20, 30) (16, 41) (23, 12)
(10, 11) (20, 30) (16, 41) (24, 20)
(10, 11) (20, 30) (16, 41) (21, 10)
(10, 11) (20, 30) (16, 41) (19, 4)
(10, 11) (20, 30) (16, 41) (24, 22)
(10, 11) (20, 30) (16, 41) (13, 7)
(10, 11) (20, 30) (16, 41) (19, 16)
(10, 11) (20, 30) (16, 41) (15, 12)
(10, 11) (20, 30) (16, 41) (8, 3)
(10, 11) (20, 30) (16, 41) (5, 0)
(10, 11) (20, 30) (16, 41) (4, 2)
(10, 11) (20, 30) (16, 41) (10, 9)
(10, 11) (20, 30) (15, 44) (44, 33)
(10, 11) (20, 30) (15, 44) (45, 33)
(10, 11) (20, 30) (15, 44) (38, 29)
(10, 11) (20, 30) (15, 44) (37, 28)
(10, 11) (20, 30) (15, 44) (50, 29)
(10, 11) (20, 30) (15, 44) (34, 26)
(10, 11) (20, 30) (15, 44) (34, 25)
(10, 11) (20, 30) (15, 44) (35, 25)
(10, 11) (20, 30) (15, 44) (48, 22)
(10, 11) (20, 30) (15, 44) (31, 24)
(10, 11) (20, 30) (15, 44) (44, 20)
(10, 11) (20, 30) (15, 44) (42, 20)
(10, 11) (20, 30) (15, 44) (36, 19)
(10, 11) (20, 30) (15, 44) (45, 13)
(10, 11) (20, 30) (15, 44) (34, 19)
(10, 11) (20, 30) (15, 44) (50, 8)
(10, 11) (20, 30) (15, 44) (47, 6)
(10, 11) (20, 30) (15, 44) (33, 18)
(10, 11) (20, 30) (15, 44) (43, 6)
(10, 11) (20, 30) (15, 44) (37, 12)
(10, 11) (20, 30) (15, 44) (38, 9)
(10, 11) (20, 30) (15, 44) (42, 4)
(10, 11) (20, 30) (15, 44) (33, 15)
(10, 11) (20, 30) (15, 44) (34, 11)
(10, 11) (20, 30) (15, 44) (33, 12)
(10, 11) (20, 30) (15, 44) (35, 3)
(10, 11) (20, 30) (15, 44) (33, 3)
(10, 11) (20, 30) (15, 44) (30, 7)
(10, 11) (20, 30) (15, 44) (29, 2)
(10, 11) (20, 30) (15, 44) (27, 3)
(10, 11) (20, 30) (15, 44) (27, 2)
(10, 11) (20, 30) (15, 44) (25, 6)
(10, 11) (20, 30) (15, 44) (25, 6)
(10, 11) (20, 30) (15, 44) (23, 12)
(10, 11) (20, 30) (15, 44) (24, 20)
(10, 11) (20, 30) (15, 44) (21, 10)
(10, 11) (20, 30) (15, 44) (19, 4)
(10, 11) (20, 30) (15, 44) (24, 22)
(10, 11) (20, 30) (15, 44) (13, 7)
(10, 11) (20, 30) (15, 44) (19, 16)
(10, 11) (20, 30) (15, 44) (15, 12)
(10, 11) (20, 30) (15, 44) (8, 3)
(10, 11) (20, 30) (15, 44) (5, 0)
(10, 11) (20, 30) (15, 44) (4, 2)
(10, 11) (20, 30) (15, 44) (10, 9)
(10, 11) (20, 30) (19, 39) (45, 33)
(10, 11) (20, 30) (19, 39) (38, 29)
(10, 11) (20, 30) (19, 39) (37, 28)
(10, 11) (20, 30) (19, 39) (50, 29)
(10, 11) (20, 30) (19, 39) (34, 26)
(10, 11) (20, 30) (19, 39) (34, 25)
(10, 11) (20, 30) (19, 39) (35, 25)
(10, 11) (20, 30) (19, 39) (48, 22)
(10, 11) (20, 30) (19, 39) (31, 24)
(10, 11) (20, 30) (19, 39) (44, 20)
(10, 11) (20, 30) (19, 39) (42, 20)
(10, 11) (20, 30) (19, 39) (36, 19)
(10, 11) (20, 30) (19, 39) (45, 13)
(10, 11) (20, 30) (19, 39) (34, 19)
(10, 11) (20, 30) (19, 39) (50, 8)
(10, 11) (20, 30) (19, 39) (47, 6)
(10, 11) (20, 30) (19, 39) (33, 18)
(10, 11) (20, 30) (19, 39) (43, 6)
(10, 11) (20, 30) (19, 39) (37, 12)
(10, 11) (20, 30) (19, 39) (38, 9)
(10, 11) (20, 30) (19, 39) (42, 4)
(10, 11) (20, 30) (19, 39) (33, 15)
(10, 11) (20, 30) (19, 39) (34, 11)
(10, 11) (20, 30) (19, 39) (33, 12)
(10, 11) (20, 30) (19, 39) (35, 3)
(10, 11) (20, 30) (19, 39) (33, 3)
(10, 11) (20, 30) (19, 39) (30, 7)
(10, 11) (20, 30) (19, 39) (29, 2)
(10, 11) (20, 30) (19, 39) (27, 3)
(10, 11) (20, 30) (19, 39) (27, 2)
(10, 11) (20, 30) (19, 39) (25, 6)
(10, 11) (20, 30) (19, 39) (25, 6)
(10, 11) (20, 30) (19, 39) (23, 12)
(10, 11) (20, 30) (19, 39) (24, 20)
(10, 11) (20, 30) (19, 39) (21, 10)
(10, 11) (20, 30) (19, 39) (19, 4)
(10, 11) (20, 30) (19, 39) (24, 22)
(10, 11) (20, 30) (19, 39) (13, 7)
(10, 11) (20, 30) (19, 39) (19, 16)
(10, 11) (20, 30) (19, 39) (15, 12)
(10, 11) (20, 30) (19, 39) (8, 3)
(10, 11) (20, 30) (19, 39) (5, 0)
(10, 11) (20, 30) (19, 39) (4, 2)
(10, 11) (20, 30) (19, 39) (10, 9)
(10, 11) (20, 30) (17, 45) (38, 29)
(10, 11) (20, 30) (17, 45) (37, 28)
(10, 11) (20, 30) (17, 45) (50, 29)
(10, 11) (20, 30) (17, 45) (34, 26)
